"Code","Symbol","Industry","Board"
"14341931.BC","INVERFIATC","Unknown","Unknown"
"REY.MC","REYAL URBIS","Unknown","MercadoContinuo"
"AZK.MC","Azkoyen SA","Unknown","MercadoContinuo"
"VID.MC","Vidrala SA","Unknown","MercadoContinuo"
"CIE.MC","CIE Automotive SA","Unknown","MercadoContinuo"
"CBAV.MC","CLINICA BAVIERA","Unknown","MercadoContinuo"
"URA.MC","Uralita SA","Unknown","MercadoContinuo"
"MCM.MC","Miquel Y Costas","Unknown","MercadoContinuo"
"ENO.MC","ELECNOR","Unknown","MercadoContinuo"
"DIN.MC","Dinamia Capital Privado SA","Unknown","MercadoContinuo"
"ZNK.MC","ZINKIA ENT R","Unknown","MercadoContinuo"
"LGT.MC","Lingotes Especiales SA","Unknown","MercadoContinuo"
"XNET.MC","NET PFD N1","Unknown","MercadoContinuo"
"ADZ.MC","Adolfo Dominguez SA","Unknown","MercadoContinuo"
"MVC.MC","Metrovacesa SA","Unknown","MercadoContinuo"
"PRM.MC","Prim SA","Unknown","MercadoContinuo"
"BES.MC","Inbesos","Unknown","MercadoContinuo"
"CPL.MC","Cementos Portland","Unknown","MercadoContinuo"
"XVALO.MC","VALE N1","Unknown","MercadoContinuo"
"MTB.MC","Montebalito SA","Unknown","MercadoContinuo"
"CAF.MC","Caf (Construcciones Auxi","Unknown","MercadoContinuo"
"XBBDC.MC","BRADESCO PFD N1","Unknown","MercadoContinuo"
"BDL.MC","Baron de Ley SA","Unknown","MercadoContinuo"
"INY.MC","Inypsa Informes Y Proyectos SA","Unknown","MercadoContinuo"
"FUN.MC","Funespana","Unknown","MercadoContinuo"
"GSJ.MC","GRP EMPR S JOSE","Unknown","MercadoContinuo"
"XVALP.MC","VALE PFD-A N1","Unknown","MercadoContinuo"
"18248421.MA","URBAR INGENIEROS","Unknown","Madrid"
"IBG.MC","Iberpapel","Unknown","MercadoContinuo"
"XBRPP.MC","BRADESPAR PFD N1","Unknown","MercadoContinuo"
"R4.MC","RENTA 4 SERVICIOS R","Unknown","MercadoContinuo"
"XUSI.MC","USIMINAS PFD-A N1","Unknown","MercadoContinuo"
"UPL.MC","Unipapel SA","Unknown","MercadoContinuo"
"XVOLB.MC","VOLCAN PFD-B","Unknown","MercadoContinuo"
"BMA.MC","Befesa","Unknown","MercadoContinuo"
"11736011.BC","Cementos Molins Sa","Unknown","Unknown"
"XBRK.MC","BRASKEM PFD-A N1","Unknown","MercadoContinuo"
"LETACNPB.MC","ELETROBRAS PFD-B N1","Unknown","MercadoContinuo"
"CLEO.MC","Compania Levantina de Edificacion y Obra","Unknown","MercadoContinuo"
"STG.MC","Sotogrande sa","Unknown","MercadoContinuo"
"12569051.BC","DAMM","Unknown","Unknown"
"XCOP.MC","COPEL PFD-B N1","Unknown","MercadoContinuo"
"18148011.BI","Union Europea de Inversiones SA","Unknown","Unknown"
"XBRPO.MC","BRADESPAR N1","Unknown","MercadoContinuo"
"PAT.MC","Federico Paternina SA","Unknown","MercadoContinuo"
"VASC.MA","Hullera Vasco Leonesa","Unknown","Madrid"
"LIWE.MA","Liwe Espanola SA","Unknown","Madrid"
"13295501.MA","Cevasa (Esp Vivend Alquil","Unknown","Madrid"
"MERC.MA","Cartera Industrial Rea, SA","Unknown","Madrid"
"ISUR.MC","INMOBILIARIA SUR","Unknown","MercadoContinuo"
"TST.MC","Testa Inmuebles en Renta SA","Unknown","MercadoContinuo"
"SL001.MC","NORDINVEST REG.","Unknown","MercadoContinuo"
"RIO.MC","Bodegas Riojanas SA","Unknown","MercadoContinuo"
"TUD.MC","Exide Technologies, SA","Unknown","MercadoContinuo"
"18148011.MA","Union Europea de Inversiones SA","Unknown","Madrid"
"CUN.MC","Cia Vinicola Del Norte De","Unknown","MercadoContinuo"
"11048021.MA","Logistica De Hidrocarburos-D","Unknown","Madrid"
"137998A1.VA","LIBERTAS 7","Unknown","Unknown"
"GUI-P.MC","GUIPUZCOANO PREF","Unknown","MercadoContinuo"
"15597223.MA","BARCINO R","Unknown","Madrid"
"15515101.BC","INVERPYME SCR R","Unknown","Unknown"
"12723201.BC","ECCOWOOD INV","Unknown","Unknown"
"INML.MA","Inmolevante SA","Unknown","Madrid"
"10735001.BC","AGUAS SABADELL B","Unknown","Unknown"
"10919631.BC","AMCI HABITAT","Unknown","Unknown"
"11493001.BI","BODEGAS BILBAINAS","Unknown","Unknown"
"13815211.VA","FINANZAS E INV VAL","Unknown","Unknown"
"AHO.MA","Ahorro Familiar SA","Unknown","Madrid"
"13295501.BC","Cevasa (Esp Vivend Alquil","Unknown","Unknown"
"13843601.BC","ALZA REAL ESTATE","Unknown","Unknown"
"MTF.MC","MARTINSA FADESA","Unknown","MercadoContinuo"
"11380503.VA","PROMOBANC R","Unknown","Unknown"
"SED.MC","La Seda de Barcelona SA","Unknown","MercadoContinuo"
"XEDC.MC","LA ELECTRIC SP ADR","Unknown","MercadoContinuo"
"12625101.BC","DESA","Unknown","Unknown"
"AGVA.VA","AGUAS DE VALENCIA","Unknown","Unknown"
"XSUZB.MC","SUZANO PAPEL PFD-A","Unknown","MercadoContinuo"
"FAE-N.MC","FAES FARMA I09","Unknown","MercadoContinuo"
"SGC.MC","Sogecable SA","Unknown","MercadoContinuo"
"TPZ.MC","Telepizza SA","Unknown","MercadoContinuo"
"15296001.BI","AYCO GR INMOB","Unknown","Unknown"
"LOG.MC","Cia Distrib Integral Logista","Unknown","MercadoContinuo"
"UNCA.BC","UNION.CAT.VAL","Unknown","Unknown"
"CIRC.BC","CIRCULO VAL MOBIL N","Unknown","Unknown"
"15296001.BC","AYCO GR INMOB","Unknown","Unknown"
