"Code","Symbol","Industry","Board"
"IMAIL-B.CO","InterMail A/S","Unknown","Copenhagen"
"JDAN.CO","Jeudan A/S","Unknown","Copenhagen"
"VIINT.CO","Victor International A/S","Unknown","Copenhagen"
"FO-AIR.CO","ATLANTIC AIRWAYS","Unknown","Copenhagen"
"HOEJ-A.CO","Hojgaard Holding","Unknown","Copenhagen"
"ISP-B.CO","INVESTEA SWEDEN PRO","Unknown","Copenhagen"
"GB-N.CO","GOURMETBRYGGERIET","Unknown","Copenhagen"
"SPALOL.CO","SPBK LOLLAND","Unknown","Copenhagen"
"TOTA.CO","TOTALBANKEN","Unknown","Copenhagen"
"VIPRO.CO","Victoria Properties AS","Unknown","Copenhagen"
"GABR.CO","GABRIEL HOLDING","Unknown","Copenhagen"
"ROCK-A.CO","ROCKWOOL INT. -A-","Unknown","Copenhagen"
"VTH.CO","SKAKO Industries AS","Unknown","Copenhagen"
"NETOP.CO","Netop Solutions A/S","Unknown","Copenhagen"
"SKJE.CO","Skjern Bank A/S","Unknown","Copenhagen"
"NETOP-N.CO","NETOP SOLUTINS I08","Unknown","Copenhagen"
"VIND.CO","VINDERUP BANK","Unknown","Copenhagen"
"RBLN-B.CO","ROBLON A/S","Unknown","Copenhagen"
"HH-B.CO","H+H International A/S","Unknown","Copenhagen"
"NUNA.CO","NUNAMINERALS","Unknown","Copenhagen"
"MIGA-B.CO","Migatronic A/S","Unknown","Copenhagen"
"MNBA.CO","MOENS BANK","Unknown","Copenhagen"
"LUXORB.CO","Luxor","Unknown","Copenhagen"
"GRLA.CO","Gronlandsbanken","Unknown","Copenhagen"
"KBHL.CO","Kobenhavns Lufthavne A/S","Unknown","Copenhagen"
"ITIGRP.CO","FASTPASSCORP","Unknown","Copenhagen"
"VIBHK.CO","Viborg Haandbold Klub","Unknown","Copenhagen"
"OAHB.CO","Arkil","Unknown","Copenhagen"
"ORION.CO","D/S Orion A/S","Unknown","Copenhagen"
"OJBA.CO","Ostjydsk Bank","Unknown","Copenhagen"
"DELTAQ.CO","DELTAQ","Unknown","Copenhagen"
"WKEY.CO","WANNAKEY","Unknown","Copenhagen"
"ASGGRO.CO","Asgaard Group AS","Unknown","Copenhagen"
"ALMBP-B.CO","Alm Brand Pantebreve A/S","Unknown","Copenhagen"
"DANTR.CO","Dan Truck Henden","Unknown","Copenhagen"
"DEH.CO","Dan Ejendomme Holding","Unknown","Copenhagen"
"GYLD-B.CO","GYLDENDAL -B-","Unknown","Copenhagen"
"SPHIM.CO","Sparekassen Himmerland As","Unknown","Copenhagen"
"RIAS-B.CO","Rias","Unknown","Copenhagen"
"AFFSTR-B.CO","AFF STRATEGO","Unknown","Copenhagen"
"TNDR.CO","Tonder Bank","Unknown","Copenhagen"
"FLUG-B.CO","Flugger","Unknown","Copenhagen"
"FEII.CO","FORMUEEVOLUTION II","Unknown","Copenhagen"
"SVEND.CO","Svendborg Sparekasse A/S","Unknown","Copenhagen"
"ERRIA.CO","ERRIA","Unknown","Copenhagen"
"VORD.CO","Vordingborg Bank A/S","Unknown","Copenhagen"
"LASP.CO","Laan & Spar Bank","Unknown","Copenhagen"
"EGE-B.CO","Egetaepper A/S","Unknown","Copenhagen"
"BORDB.CO","F.E. Bording","Unknown","Copenhagen"
"NRDF.CO","Nordfyns Bank","Unknown","Copenhagen"
"TIV.CO","Tivoli A/S","Unknown","Copenhagen"
"SPFA.CO","Sparekassen Faaborg A/S","Unknown","Copenhagen"
"KIF-B.CO","KIF HANDBOLD ELITE","Unknown","Copenhagen"
"34717.CO","LUBKER GOLF","Unknown","Copenhagen"
"VEFY.CO","Vestfyns Bank","Unknown","Copenhagen"
"EXPB.CO","Expedit","Unknown","Copenhagen"
"MORS.CO","Morso Bank","Unknown","Copenhagen"
"KLEE-B.CO","Brodrene Klee","Unknown","Copenhagen"
"41392.CO","JOBINDEX","Unknown","Copenhagen"
"SPEAS.CO","SCANDI PRIV EQUITY","Unknown","Copenhagen"
"KRE.CO","Kreditbanken A/S","Unknown","Copenhagen"
"SPNC-B.CO","Spaencom A/S","Unknown","Copenhagen"
"JMI.CO","Jensen & Moller Invest","Unknown","Copenhagen"
"PROINV.CO","PROTEKTOR","Unknown","Copenhagen"
"KLEEB.CO","Brodrene Klee","Unknown","Copenhagen"
"DLHB.CO","Dalhoff Larsen & Hornemann Dlh A/S","Unknown","Copenhagen"
"DANSKE.CO","Danske Bank A/S","Unknown","Copenhagen"
"HARBB.CO","Harboes Bryggeri","Unknown","Copenhagen"
"SOLARB.CO","Solar A/S","Unknown","Copenhagen"
"ALMBPB.CO","Alm Brand Pantebreve A/S","Unknown","Copenhagen"
"SANIB.CO","Sanistaal","Unknown","Copenhagen"
"HARTB.CO","Brodrene Hartman","Unknown","Copenhagen"
"BIFB.CO","Brondby IF","Unknown","Copenhagen"
"FLUGB.CO","Flugger","Unknown","Copenhagen"
"PAALB.CO","Per Aarsleff A/S","Unknown","Copenhagen"
"ABB.CO","Schaumann Properties AS","Unknown","Copenhagen"
"LLA.CO","LAND & LEISURE A/S","Unknown","Copenhagen"
"CARL-B.CO","Carlsberg A/S","Unknown","Copenhagen"
"AMBUB.CO","Ambu International","Unknown","Copenhagen"
"GPVB.CO","GPV Industri A/S","Unknown","Copenhagen"
"AURIB.CO","Auriga Industries A/S","Unknown","Copenhagen"
"HHB.CO","H+H International A/S","Unknown","Copenhagen"
"CARLB.CO","Carlsberg A/S","Unknown","Copenhagen"
"NTRB.CO","NTR Holding A/S","Unknown","Copenhagen"
"NOVOB.CO","NOVO NORDISK -B-","Unknown","Copenhagen"
"AOJP.CO","Brdr A & O Johansen A/S","Unknown","Copenhagen"
"RIASB.CO","Rias","Unknown","Copenhagen"
"AMB.CO","Andersen & Martini","Unknown","Copenhagen"
"40700.CO","EUROINVESTOR I07","Unknown","Copenhagen"
"GYLDB.CO","GYLDENDALSKE BOGHANDEL NORDISK FORLAG AS","Unknown","Copenhagen"
"LASTB.CO","Lastas","Unknown","Copenhagen"
"HOEJB.CO","HOEJGAARD HOLDING A/S","Unknown","Copenhagen"
"MTB.CO","Monberg & Thorsen A/S","Unknown","Copenhagen"
"G4S.CO","G4S Plc","Unknown","Copenhagen"
"NDA.CO","Nordea Bank","Unknown","Copenhagen"
"SAS.CO","SAS","Unknown","Copenhagen"
"GYLDA.CO","Gyldendalske Boghandel","Unknown","Copenhagen"
"SPNCA.CO","SPAENCOM -A-","Unknown","Copenhagen"
"GPVA.CO","GPV INDUSTRI -A-","Unknown","Copenhagen"
"LLB.CO","Land & Leisure A/S","Unknown","Copenhagen"
"ROCKB.CO","Rockwool International A/S","Unknown","Copenhagen"
"CARLA.CO","CARLSBERG AS (FORMERLY UNITED BREWERIES","Unknown","Copenhagen"
"NOVO-B.CO","NOVO NORDISK -B-","Unknown","Copenhagen"
"COLOB.CO","COLOPLAST -B-","Unknown","Copenhagen"
"NDA-DKK.CO","NORDEA BANK","Unknown","Copenhagen"
