"Code","Symbol","Industry","Board"
"NAS.OL","Norwegian Air Shuttle Asa","Unknown","Oslo"
"GRO.OL","Ganger Rolf ASA","Unknown","Oslo"
"DOM.OL","Domstein ASA","Unknown","Oslo"
"EKO.OL","Ekornes ASA","Unknown","Oslo"
"SOFF.OL","Solstad Offshore ASA","Unknown","Oslo"
"AKFP.OL","Aker Floating Production ASA","Unknown","Oslo"
"ODF.OL","Odfjell ASA","Unknown","Oslo"
"ROGG.OL","Sparebank 1 SR-Bank","Unknown","Oslo"
"IMAREX.OL","IMAREX ASA","Unknown","Oslo"
"TELIO.OL","Telio AS","Unknown","Oslo"
"WWI.OL","Wilh Wilhelmsen","Unknown","Oslo"
"HAVI.OL","Havila Shipping ASA","Unknown","Oslo"
"CLAVIS.OL","Clavis Pharma ASA","Unknown","Oslo"
"HRG.OL","Hurtigruten AS","Unknown","Oslo"
"BON.OL","Bonheur ASA","Unknown","Oslo"
"DOLP.OL","Dolphin Interconnect Solutions AS","Unknown","Oslo"
"BJORGE.OL","Bjorge","Unknown","Oslo"
"IMSK.OL","I.M. Skaugen SE","Unknown","Oslo"
"JACK.OL","Petrojack ASA","Unknown","Oslo"
"NORD.OL","Nordiag","Unknown","Oslo"
"FAR.OL","Farstad Shipping ASA","Unknown","Oslo"
"MEDI.OL","Medi-Stim ASA","Unknown","Oslo"
"EIOF.OL","Eidesvik Offshore ASA","Unknown","Oslo"
"FUNCOM.OL","Funcom N.V","Unknown","Oslo"
"KVE.OL","Kverneland","Unknown","Oslo"
"BLU.OL","Bluewater Insurance Asa","Unknown","Oslo"
"NONG.OL","SpareBank 1 Nord-Norge","Unknown","Oslo"
"COV.OL","Context Vision AB","Unknown","Oslo"
"SRI.OL","Star Reefers Inc.","Unknown","Oslo"
"AKS.OL","Aker Seafoods Asa","Unknown","Oslo"
"NORMAN.OL","Norman Asa","Unknown","Oslo"
"EID.OL","Eidsiva Rederi","Unknown","Oslo"
"OLT.OL","Olav Thon Eiendomsselska","Unknown","Oslo"
"HELG.OL","Helgeland Sparebank Asa","Unknown","Oslo"
"HJE.OL","Hjellegjerde ASA","Unknown","Oslo"
"SOLV.OL","Solvang ASA","Unknown","Oslo"
"RVSBG.OL","Rygge Vaaler Sparebank","Unknown","Oslo"
"KOG.OL","Kongsberg Gruppen ASA","Unknown","Oslo"
"SKI.OL","Skiens Aktiemoelle","Unknown","Oslo"
"WILS.OL","Wilson Asa","Unknown","Oslo"
"POWEL.OL","Powel ASA","Unknown","Oslo"
"STA.OL","Stavanger Aftenblad ASA","Unknown","Oslo"
"MORG.OL","Sparebanken More","Unknown","Oslo"
"LUX.OL","Luxo ASA","Unknown","Oslo"
"MELG.OL","Melhus Sparebank ASA","Unknown","Oslo"
"SVEG.OL","Sparebanken Vest ASA","Unknown","Oslo"
"ISSG.OL","Indre Sogn Sparebank","Unknown","Oslo"
"SPOG.OL","Sparebanken Ost","Unknown","Oslo"
"SADG.OL","Sandnes Sparebank ASA","Unknown","Oslo"
"BOR.OL","Aktieselskabet Borgestad","Unknown","Oslo"
"TOTG.OL","Totens Sparebank ASA","Unknown","Oslo"
"RING.OL","Ringerike Sparebank","Unknown","Oslo"
"AFG.OL","AF Gruppen ASA","Unknown","Oslo"
"AURG.OL","Aurskog Sparebank Asa","Unknown","Oslo"
"NESG.OL","Nes Prestegjeld Sparebank Asa","Unknown","Oslo"
"PLUG.OL","Sparebanken Pluss ASA","Unknown","Oslo"
"HOLG.OL","Hol Sparebank","Unknown","Oslo"
"NAM.OL","Namsos Trafikkselskap ASA","Unknown","Oslo"
"HSPG.OL","Holand Sparebank","Unknown","Oslo"
"HSD.OL","Tide ASA","Unknown","Oslo"
"RISH.OL","Rieber Shipping Asa","Unknown","Oslo"
"GYL.OL","Gyldendal ASA","Unknown","Oslo"
"AFK.OL","Arendals Fossekompani ASA","Unknown","Oslo"
"VVL.OL","Voss Veksel Og Landmands","Unknown","Oslo"
"NOF.OL","NORTHERN OFF (BERM)","Unknown","Oslo"
"AKBM.OL","Aker BioMarine ASA","Unknown","Oslo"
"REPANT.OL","Repant AS","Unknown","Oslo"
"PROTCT.OL","PROTECTOR FORSIKRIN","Unknown","Oslo"
"MIS.OL","MARITIME INDUS SER","Unknown","Oslo"
"FOP.OL","FRED OLS PRODUCTION","Unknown","Oslo"
"SALM.OL","SALMAR","Unknown","Oslo"
"KLEG.OL","KLEPP SPBK PCC","Unknown","Oslo"
"STP.OL","StepStone ASA","Unknown","Oslo"
"REM.OL","REM OFFSHORE","Unknown","Oslo"
"EOC.OL","EOC","Unknown","Oslo"
"PRON.OL","PRONOVA BIOPHARMA","Unknown","Oslo"
"EMGS.OL","ELECTROMAG GEOSERV","Unknown","Oslo"
"NEAS.OL","NEAS","Unknown","Oslo"
"ALGETA.OL","ALGETA","Unknown","Oslo"
"MHG.OL","Marine Harvest ASA","Unknown","Oslo"
"OPU.OL","Oceanteam ASA","Unknown","Oslo"
"SIMTRO.OL","Simtronics ASA","Unknown","Oslo"
"NEXUS.OL","Nexus Floating Production Ltd.","Unknown","Oslo"
"FAKTOR.OL","Faktor Eiendom","Unknown","Oslo"
"COMROD.OL","Comrod Communication ASA","Unknown","Oslo"
"NOR.OL","NORW ENERGY COMP","Unknown","Oslo"
"COP.OL","Copeinca ASA","Unknown","Oslo"
"RXT.OL","Reservoir Exploration Technology AS","Unknown","Oslo"
"DESSC.OL","Deep Sea Supply Plc","Unknown","Oslo"
"NLPR.OL","NORTHERN LOG PROPER","Unknown","Oslo"
"GSF.OL","GRIEG SEAFOOD","Unknown","Oslo"
"DOCK.OL","DOCKWISE","Unknown","Oslo"
"NTSG.OL","NOTTERO SPBK PCC","Unknown","Oslo"
"SPDE.OL","SCANDI PROP DEV","Unknown","Oslo"
"BERGEN.OL","BERGEN GROUP","Unknown","Oslo"
"RCL.OL","Royal Caribbean Cruises","Unknown","Oslo"
"ASD.OL","Axis Shield","Unknown","Oslo"
"VIZ.OL","Viz Rt Ltd","Unknown","Oslo"
"ODFB.OL","ODFJELL -B-","Unknown","Oslo"
"WWIB.OL","WILHELMSEN B","Unknown","Oslo"
"HNA.OL","Hafslund ASA","Unknown","Oslo"
"SAS.OL","SAS","Unknown","Oslo"
