"Code","Symbol","Industry","Board"
"DIM.PA","Sartorius Stedim Biotech SA","Unknown","Paris"
"IMS.PA","IMS Int Met Serv","Unknown","Paris"
"CDA.PA","Compagnie des Alpes (CDA)","Unknown","Paris"
"ALNBT.PA","NetBooster","Unknown","Paris"
"MLBRS.PA","** SEE<ALBRS.PA>","Unknown","Paris"
"UMS.PA","Umanis","Unknown","Paris"
"ALODI.PA","Societe O2I","Unknown","Paris"
"NRG.PA","NRJ Group SA","Unknown","Paris"
"RAN.PA","Systran SA","Unknown","Paris"
"DVT.PA","Devoteam SA","Unknown","Paris"
"TAM.PA","Etam Developpement","Unknown","Paris"
"MON.PA","Montupet Sa","Unknown","Paris"
"VAC.PA","Pierre & Vacances","Unknown","Paris"
"IFV.PA","InfoVista SA","Unknown","Paris"
"MLHAP.PA","HAPPYDOO","Unknown","Paris"
"MLASM.PA","ASIA MINING (HK)","Unknown","Paris"
"SWP.PA","Sword Group SA","Unknown","Paris"
"SOFC.PA","Gecimed","Unknown","Paris"
"EBI.PA","Ebizcuss.com","Unknown","Paris"
"RDC.PA","Rue du Commerce SA","Unknown","Paris"
"OTO.PA","Otor","Unknown","Paris"
"ALEFT.PA","eFront","Unknown","Paris"
"KOF.PA","Kaufman & Broad SA","Unknown","Paris"
"RIN.PA","Vilmorin et Cie","Unknown","Paris"
"FLO.PA","Flo (Groupe)","Unknown","Paris"
"ADI.PA","Audika SA","Unknown","Paris"
"ALCBO.PA","CBo Territoria S.A.","Unknown","Paris"
"IEC.PA","IEC Professionnel Media","Unknown","Paris"
"EIFF.PA","Tour Eiffel","Unknown","Paris"
"PRC.PA","Artprice.com SA","Unknown","Paris"
"BIG.PA","Bigben Interactive","Unknown","Paris"
"VIL.PA","Viel Et Cie","Unknown","Paris"
"BON.PA","Bonduelle SA","Unknown","Paris"
"MLTMT.PA","CHINA TREASURE","Unknown","Paris"
"ITP.PA","Inter Parfums SA","Unknown","Paris"
"MEET.PA","Meetic SA","Unknown","Paris"
"MED.PA","Medasys SA","Unknown","Paris"
"BSD.PA","Bourse Direct SA","Unknown","Paris"
"MLLOG.PA","Logic Instrument","Unknown","Paris"
"VIRP.PA","Virbac","Unknown","Paris"
"MLNSB.PA","Naseba Group","Unknown","Paris"
"LVL.PA","LVL Medical Groupe SA","Unknown","Paris"
"CRBP2.PA","CRCAM BRIE PIC2CCI","Unknown","Paris"
"ALALO.PA","HT.LOUER.FR","Unknown","Paris"
"CAPLI.PA","Capelli","Unknown","Paris"
"MLFMB.PA","FMB-AQUAPOLE","Unknown","Paris"
